"-14830","365 WEST END AVENUE, New York City, NY,  ","Match","Exact","365 W END AVE, NEW YORK, NY, 10024","-73.98198,40.78324","59656643","L","36","061","016300","1005"
"-19582","151 EAST 81 STREET, New York City, NY,  ","Match","Exact","151 E 81ST ST, NEW YORK, NY, 10028","-73.957535,40.776115","59657358","L","36","061","014000","2000"
"1192","43-12 ROBINSON STREET, New York City, NY,  ","No_Match"
"-19581","15 EAST 84 STREET, New York City, NY,  ","Match","Exact","15 E 84TH ST, NEW YORK, NY, 10028","-73.96065,40.779934","59657320","L","36","061","015001","2001"
"1191","30-15 NEWTOWN AVENUE, New York City, NY,  ","No_Match"
"-19580","1058 MADISON AVENUE, New York City, NY,  ","Match","Exact","1058 MADISON AVE, NEW YORK, NY, 10028","-73.9615,40.77719","642471667","L","36","061","014200","5001"
"-18250","34 30 STREET, New York City, NY,  ","Tie"
"-18248","30 CRESCENT STREET, New York City, NY,  ","No_Match"
"1189","40-45 68 STREET, New York City, NY,  ","Tie"
"-19578","1085 PARK AVENUE, New York City, NY,  ","Match","Exact","1085 PARK AVE, NEW YORK, NY, 10128","-73.95609,40.78169","59657852","R","36","061","014802","3000"
"1188","1980 STARR STREET, New York City, NY,  ","No_Match"
"-19577","244 EAST 75 STREET, New York City, NY,  ","Match","Exact","244 E 75TH ST, NEW YORK, NY, 10021","-73.95816,40.77126","59657404","R","36","061","013400","6001"
"-18247","34 CRESCENT STREET, New York City, NY,  ","No_Match"
"-12947","204 14 STREET, New York City, NY,  ","Tie"
"-12948","158 HICKS STREET, New York City, NY,  ","No_Match"
"-12942","995 EASTERN PARKWAY, New York City, NY,  ","No_Match"
"-12943","796 STERLING PLACE, New York City, NY,  ","No_Match"
"-20587","21 2 AVENUE, New York City, NY,  ","Match","Exact","21 2ND AVE, NEW YORK, NY, 10003","-73.990746,40.724392","59653946","L","36","061","003602","2001"
"-18266","45 41 STREET, New York City, NY,  ","Match","Non_Exact","45 E 41ST ST, NEW YORK, NY, 10017","-73.979324,40.75196","59658662","L","36","061","008200","1000"
"-18264","41 50 STREET, New York City, NY,  ","Tie"
"-18265","31 37 STREET, New York City, NY,  ","Tie"
"-18262","25 12 STREET, New York City, NY,  ","Tie"
"-19593","425 EAST 80 STREET, New York City, NY,  ","Match","Exact","425 E 80TH ST, NEW YORK, NY, 10075","-73.95157,40.772766","650152686","L","36","061","013600","3001"
"-18260","26 30 STREET, New York City, NY,  ","Tie"
"-18261","27 30 AVENUE, New York City, NY,  ","No_Match"
"-12951","1093 ST JOHNS PLACE, New York City, NY,  ","No_Match"
"-19589","1360 YORK AVENUE, New York City, NY,  ","Match","Exact","1360 YORK AVE, NEW YORK, NY, 10021","-73.95352,40.76715","59658445","R","36","061","012400","6000"
"-18257","23 BROADWAY, New York City, NY,  ","Tie"
"1199","132-29 BLOSSOM AVENUE, New York City, NY,  ","No_Match"
"-18258","14 31 DRIVE, New York City, NY,  ","No_Match"
"-12958","9 COOK STREET, New York City, NY,  ","No_Match"
"-12959","163 FRANKLIN STREET, New York City, NY,  ","Match","Exact","163 FRANKLIN ST, NEW YORK, NY, 10013","-74.00841,40.71926","59660175","L","36","061","003300","3019"
"-12953","18 WHITNEY PLACE, New York City, NY,  ","No_Match"
"-12955","483 OCEAN PARKWAY, New York City, NY,  ","No_Match"
"-18270","41 42 STREET, New York City, NY,  ","Tie"
"-20572","19 GROVE STREET, New York City, NY,  ","Match","Exact","19 GROVE ST, NEW YORK, NY, 10014","-74.00486,40.732643","59659937","L","36","061","007300","3000"
"-20574","65 SULLIVAN STREET, New York City, NY,  ","Match","Exact","65 SULLIVAN ST, NEW YORK, NY, 10012","-74.00366,40.724907","59664827","R","36","061","004700","1001"
"-20573","156 PRINCE STREET, New York City, NY,  ","Match","Exact","156 PRINCE ST, NEW YORK, NY, 10012","-74.00122,40.725925","59660275","L","36","061","004900","2002"
"-20576","136 WEST 4 STREET, New York City, NY,  ","Match","Exact","136 W 4TH ST, NEW YORK, NY, 10012","-74.00044,40.73145","642471867","L","36","061","006500","1002"
"-18277","10 47 AVENUE, New York City, NY,  ","No_Match"
"-18278","47 40 STREET, New York City, NY,  ","Tie"
"-18275","41 50 AVENUE, New York City, NY,  ","No_Match"
"-18276","45 48 STREET, New York City, NY,  ","Tie"
"-18273","41 50 STREET, New York City, NY,  ","Tie"
"-20579","26 THOMPSON STREET, New York City, NY,  ","Match","Exact","26 THOMPSON ST, NEW YORK, NY, 10013","-74.004295,40.722885","59660215","R","36","061","004700","2003"
"-18274","79 41 AVENUE, New York City, NY,  ","No_Match"
"-18271","31 29 STREET, New York City, NY,  ","Tie"
"-18272","43 49 STREET, New York City, NY,  ","Tie"
"-12960","250 NORTH 6 STREET, New York City, NY,  ","Match","Non_Exact","250 E 6TH ST, NEW YORK, NY, 10003","-73.98943,40.727776","59653926","R","36","061","003800","2000"
"-12961","595 METROPOLITAN AVENUE, New York City, NY,  ","No_Match"
"300","184 NOLL STREET, New York City, NY,  ","No_Match"
"-12962","1051 EASTERN PARKWAY, New York City, NY,  ","No_Match"
"301","20 BUTLER PLACE, New York City, NY,  ","No_Match"
"302","679 4 AVENUE, New York City, NY,  ","No_Match"
"303","597 OCEAN PARKWAY, New York City, NY,  ","No_Match"
"-18268","43 45 STREET, New York City, NY,  ","Tie"
"304","279 LAKE STREET, New York City, NY,  ","No_Match"
"-18269","43 43 STREET, New York City, NY,  ","Tie"
"305","828 BEDFORD AVENUE, New York City, NY,  ","No_Match"
"-12967","6401 BAY PARKWAY, New York City, NY,  ","No_Match"
"306","181 CLERMONT AVENUE, New York City, NY,  ","No_Match"
"307","802 AVENUE U, New York City, NY,  ","No_Match"
"308","629 51 STREET, New York City, NY,  ","Match","Non_Exact","629 W 51ST ST, NEW YORK, NY, 10019","-73.99483,40.76678","59655153","R","36","061","013500","2005"
"309","4721 8 AVENUE, New York City, NY,  ","No_Match"
"-12963","335 SOUTH 2 STREET, New York City, NY,  ","Match","Non_Exact","335 E 2ND ST, NEW YORK, NY, 10009","-73.98021,40.720634","59654749","R","36","061","002202","1003"
"-12964","84 BROADWAY, New York City, NY,  ","Match","Exact","84 BROADWAY, NEW YORK, NY, 10005","-74.01177,40.707657","59659632","R","36","061","000700","1007"
"-20521","291 EAST 3 STREET, New York City, NY,  ","Match","Exact","291 E 3RD ST, NEW YORK, NY, 10009","-73.97998,40.72142","59654747","L","36","061","002601","1002"
"-19532","348 EAST 87 STREET, New York City, NY,  ","Match","Exact","348 E 87TH ST, NEW YORK, NY, 10128","-73.95001,40.778027","650076604","R","36","061","014602","6000"
"-18200","80 BROADWAY, New York City, NY,  ","Match","Exact","80 BROADWAY, NEW YORK, NY, 10005","-74.0118,40.70762","59659632","R","36","061","000700","1007"
"-20520","58 AVENUE A, New York City, NY,  ","Match","Exact","58 AVE A, NEW YORK, NY, 10009","-73.984795,40.724316","59654080","R","36","061","003200","6001"
"-18201","94 34 ROAD, New York City, NY,  ","No_Match"
"-15173","67 BURNS STREET, New York City, NY,  ","No_Match"
"-20523","87 ATTORNEY STREET, New York City, NY,  ","Match","Exact","87 ATTORNEY ST, NEW YORK, NY, 10002","-73.984665,40.71801","59654160","L","36","061","001402","2001"
"-20522","33 WARREN STREET, New York City, NY,  ","Match","Exact","33 WARREN ST, NEW YORK, NY, 10007","-74.00818,40.71426","59660348","L","36","061","002100","1004"
"-15175","14 31 DRIVE, New York City, NY,  ","No_Match"
"-15172","12 CENTRAL AVENUE, New York City, NY,  ","No_Match"
"-19529","304 EAST 91 STREET, New York City, NY,  ","Match","Exact","304 E 91ST ST, NEW YORK, NY, 10128","-73.94915,40.780945","59657961","R","36","061","015400","5000"
"-19528","500 EAST 84 STREET, New York City, NY,  ","Match","Exact","500 E 84TH ST, NEW YORK, NY, 10028","-73.9479,40.77453","59658408","R","36","061","013600","8000"
"310","163 WASHINGTON AVENUE, New York City, NY,  ","Match","Non_Exact","163 WASHINGTON ST, NEW YORK, NY, 10006","-74.01396,40.709297","59659584","R","36","061","001300","1015"
"-19527","317 EAST 91 STREET, New York City, NY,  ","Match","Exact","317 E 91ST ST, NEW YORK, NY, 10128","-73.9489,40.78085","59657961","L","36","061","015400","1000"
"311","1671 WEST 10 STREET, New York City, NY,  ","No_Match"
"312","38 WILSON AVENUE, New York City, NY,  ","No_Match"
"-19525","1533 3 AVENUE, New York City, NY,  ","Match","Exact","1533 3RD AVE, NEW YORK, NY, 10028","-73.95381,40.779045","642471563","R","36","061","014602","2000"
"-16498","737 10 AVENUE, New York City, NY,  ","Match","Exact","737 10TH AVE, NEW YORK, NY, 10019","-73.99176,40.764736","59655170","L","36","061","013500","2008"
"-15167","65 AUSTIN STREET, New York City, NY,  ","No_Match"
"313","2 NORTHSIDE PIERS, New York City, NY,  ","No_Match"
"314","38 MESEROLE STREET, New York City, NY,  ","No_Match"
"-15169","51 VAN KLEECK STREET, New York City, NY,  ","No_Match"
"315","144 NORTH 8 STREET, New York City, NY,  ","Tie"
"-19522","544 EAST 86 STREET, New York City, NY,  ","Match","Exact","544 E 86TH ST, NEW YORK, NY, 10028","-73.94628,40.775566","59658383","R","36","061","014401","1000"
"316","14 HOPE STREET, New York City, NY,  ","No_Match"
"317","90 NORTH 5 STREET, New York City, NY,  ","No_Match"
"318","3064 CONEY ISLAND AVENUE, New York City, NY,  ","No_Match"
"319","639 4 AVENUE, New York City, NY,  ","No_Match"
"-19542","210 EAST 83 STREET, New York City, NY,  ","Match","Exact","210 E 83RD ST, NEW YORK, NY, 10028","-73.95504,40.776707","59658275","R","36","061","013800","4001"
"-18212","70 WOODSIDE AVENUE, New York City, NY,  ","No_Match"
"-19541","242 EAST 89 STREET, New York City, NY,  ","Match","Exact","242 E 89TH ST, NEW YORK, NY, 10128","-73.951645,40.780354","650084200","R","36","061","014602","4000"
"-15187","41 FRAME PLACE, New York City, NY,  ","No_Match"
"-18210","86 56 AVENUE, New York City, NY,  ","No_Match"
"-20518","191 MADISON STREET, New York City, NY,  ","Match","Exact","191 MADISON ST, NEW YORK, NY, 10002","-73.99038,40.71262","611181066","L","36","061","000600","1002"
"320","1142 BEDFORD AVENUE, New York City, NY,  ","No_Match"
"-19539","1751 YORK AVENUE, New York City, NY,  ","Match","Exact","1751 YORK AVE, NEW YORK, NY, 10128","-73.9447,40.77927","59658499","L","36","061","015200","3000"
"-18209","41 76 STREET, New York City, NY,  ","Tie"
"321","1835 EAST 14 STREET, New York City, NY,  ","No_Match"
"-18206","40 62 STREET, New York City, NY,  ","Tie"
"322","1492 EAST 12 STREET, New York City, NY,  ","No_Match"
"-18207","39 58 STREET, New York City, NY,  ","Tie"
"323","4602 6 AVENUE, New York City, NY,  ","No_Match"
"-19536","1663 3 AVENUE, New York City, NY,  ","Match","Exact","1663 3RD AVE, NEW YORK, NY, 10128","-73.95084,40.783115","59657954","R","36","061","015400","4000"
"324","2231 62 STREET, New York City, NY,  ","No_Match"
"-19535","1520 YORK AVENUE, New York City, NY,  ","Match","Exact","1520 YORK AVE, NEW YORK, NY, 10028","-73.94969,40.772404","642135724","R","36","061","013600","6000"
"325","1870 EASTERN PARKWAY EXT, New York City, NY,  ","No_Match"
"-18202","82 35 AVENUE, New York City, NY,  ","No_Match"
"326","412 KINGS HIGHWAY, New York City, NY,  ","No_Match"
"-19533","512 EAST 81 STREET, New York City, NY,  ","Match","Exact","512 E 81ST ST, NEW YORK, NY, 10028","-73.949196,40.772583","650086911","R","36","061","013600","6000"
"-18203","87 35 AVENUE, New York City, NY,  ","No_Match"
"327","1010 EAST 35 STREET, New York City, NY,  ","No_Match"
"328","931 CONEY ISLAND AVENUE, New York City, NY,  ","No_Match"
"329","804 BEDFORD AVENUE, New York City, NY,  ","No_Match"
"-12904","703 STERLING PLACE, New York City, NY,  ","No_Match"
"-12916","1890 EAST 14 STREET, New York City, NY,  ","No_Match"
"-20540","223 EAST 6 STREET, New York City, NY,  ","Match","Exact","223 E 6TH ST, NEW YORK, NY, 10003","-73.9899,40.72798","59653926","L","36","061","003800","1004"
"-20543","56 ST MARK'S PLACE, New York City, NY,  ","Match","Non_Exact","56 SAINT MARKS PL, NEW YORK, NY, 10003","-73.98677,40.72821","59654044","R","36","061","003800","7001"
"-19554","4 EAST 89 STREET, New York City, NY,  ","Match","Exact","4 E 89TH ST, NEW YORK, NY, 10128","-73.95881,40.78338","59656976","R","36","061","015002","4002"
"-15196","83 LEFFERTS BOULEVARD, New York City, NY,  ","No_Match"
"-20542","385 1 AVENUE, New York City, NY,  ","Match","Exact","385 1ST AVE, NEW YORK, NY, 10010","-73.97873,40.73645","59654577","L","36","061","006400","5000"
"-15198","99 62 AVENUE, New York City, NY,  ","No_Match"
"-19551","115 EAST 92 STREET, New York City, NY,  ","Match","Exact","115 E 92ND ST, NEW YORK, NY, 10128","-73.953835,40.783752","59657859","L","36","061","015801","3001"
"-18221","40 ITHACA STREET, New York City, NY,  ","No_Match"
"-15197","43 ROBINSON STREET, New York City, NY,  ","No_Match"
"-15193","95 64 ROAD, New York City, NY,  ","No_Match"
"330","1797 PARK PLACE, New York City, NY,  ","Match","Non_Exact","1797 PARK AVE, NEW YORK, NY, 10035","-73.939606,40.80427","59658015","R","36","061","019600","3003"
"-18219","35 73 STREET, New York City, NY,  ","Tie"
"331","214 AVENUE P, New York City, NY,  ","Match","Non_Exact","214 AVE B, NEW YORK, NY, 10009","-73.97858,40.7287","59654719","L","36","061","003400","1001"
"332","318 KNICKERBOCKER AVENUE, New York City, NY,  ","No_Match"
"-18217","34 35 AVENUE, New York City, NY,  ","No_Match"
"333","802 DEAN STREET, New York City, NY,  ","No_Match"
"-19548","420 EAST 80 STREET, New York City, NY,  ","Match","Exact","420 E 80TH ST, NEW YORK, NY, 10075","-73.95146,40.77271","650152686","R","36","061","013600","4001"
"-18218","35 82 STREET, New York City, NY,  ","Tie"
"334","100 ENGERT AVENUE, New York City, NY,  ","No_Match"
"-18215","33 77 STREET, New York City, NY,  ","Tie"
"335","195 BERRY STREET, New York City, NY,  ","No_Match"
"-18216","34 74 STREET, New York City, NY,  ","Tie"
"-15188","103 37 AVENUE, New York City, NY,  ","No_Match"
"336","1600 BEVERLY ROAD, New York City, NY,  ","No_Match"
"-18213","77 WOODSIDE AVENUE, New York City, NY,  ","No_Match"
"337","427 ST JOHN'S PLACE, New York City, NY,  ","No_Match"
"-18214","37 72 STREET, New York City, NY,  ","Tie"
"338","355 ST JOHN'S PLACE, New York City, NY,  ","No_Match"
"339","122 STERLING PLACE, New York City, NY,  ","No_Match"
"-20531","60 LEROY STREET, New York City, NY,  ","Match","Exact","60 LEROY ST, NEW YORK, NY, 10014","-74.00475,40.7303","59664400","R","36","061","006700","4005"
"-18234","41 74 STREET, New York City, NY,  ","Tie"
"-20534","205 WEST 13 STREET, New York City, NY,  ","Match","Exact","205 W 13TH ST, NEW YORK, NY, 10011","-74.00049,40.738003","639418491","R","36","061","007700","1000"
"-19563","320 EAST 85 STREET, New York City, NY,  ","Match","Exact","320 E 85TH ST, NEW YORK, NY, 10028","-73.951775,40.776993","650085313","R","36","061","014601","4000"
"-18231","25 44 STREET, New York City, NY,  ","Tie"
"-19562","230 EAST 85 STREET, New York City, NY,  ","Match","Exact","230 E 85TH ST, NEW YORK, NY, 10028","-73.95373,40.777817","59658289","R","36","061","014601","3000"
"-18230","34 41 STREET, New York City, NY,  ","Match","Non_Exact","34 E 41ST ST, NEW YORK, NY, 10017","-73.97956,40.75205","59658662","R","36","061","008200","1005"
"340","118 STERLING PLACE, New York City, NY,  ","No_Match"
"341","126 STERLING PLACE, New York City, NY,  ","No_Match"
"342","184 KENT AVENUE, New York City, NY,  ","No_Match"
"343","173 SKILLMAN STREET, New York City, NY,  ","No_Match"
"-18228","22 33 STREET, New York City, NY,  ","Tie"
"344","239 SKILLMAN STREET, New York City, NY,  ","No_Match"
"-18229","37 99 STREET, New York City, NY,  ","Match","Non_Exact","37 E 99TH ST, NEW YORK, NY, 10029","-73.95213,40.788914","59657820","L","36","061","016800","2000"
"345","599 4 AVENUE, New York City, NY,  ","No_Match"
"-18226","34 94 STREET, New York City, NY,  ","Tie"
"346","1420 AVENUE P, New York City, NY,  ","No_Match"
"-18227","31 90 STREET, New York City, NY,  ","Tie"
"347","80 ADELPHI STREET, New York City, NY,  ","No_Match"
"-19556","353 EAST 83 STREET, New York City, NY,  ","Match","Exact","353 E 83RD ST, NEW YORK, NY, 10028","-73.951935,40.775414","650077879","L","36","061","013800","6000"
"-18224","31 90 STREET, New York City, NY,  ","Tie"
"348","155 NORTH 4 STREET, New York City, NY,  ","Tie"
"-18225","72 41 AVENUE, New York City, NY,  ","No_Match"
"349","1997 OCEAN AVENUE, New York City, NY,  ","No_Match"
"-12926","446 ALABAMA AVENUE, New York City, NY,  ","No_Match"
"-12922","74 SOUTH 4 STREET, New York City, NY,  ","Tie"
"-17793","114 THOMPSON STREET, New York City, NY,  ","Match","Exact","114 THOMPSON ST, NEW YORK, NY, 10012","-74.001816,40.725845","59660274","R","36","061","004900","2002"
"-15130","26 30 STREET, New York City, NY,  ","Tie"
"-16460","3950 BLACKSTONE AVENUE, New York City, NY,  ","No_Match"
"-17791","1213 3 AVENUE, New York City, NY,  ","Match","Exact","1213 3RD AVE, NEW YORK, NY, 10021","-73.96137,40.768684","59657415","R","36","061","012600","3001"
"-16463","306 EAST 89 STREET, New York City, NY,  ","Match","Exact","306 E 89TH ST, NEW YORK, NY, 10128","-73.950066,40.77969","650087780","R","36","061","014602","3000"
"-17792","21 EAST 21 STREET, New York City, NY,  ","Match","Exact","21 E 21ST ST, NEW YORK, NY, 10010","-73.988884,40.739574","59653620","L","36","061","005600","3000"
"-15131","141 85 ROAD, New York City, NY,  ","No_Match"
"350","1311 PACIFIC STREET, New York City, NY,  ","No_Match"
"351","2140 OCEAN AVENUE, New York City, NY,  ","No_Match"
"352","324 DEAN STREET, New York City, NY,  ","No_Match"
"-16458","3565 BRUCKNER BOULEVARD, New York City, NY,  ","No_Match"
"353","1009 BROADWAY, New York City, NY,  ","No_Match"
"-16457","2271 WASHINGTON AVENUE, New York City, NY,  ","No_Match"
"354","4711 8 AVENUE, New York City, NY,  ","No_Match"
"355","214 NORTH 11 STREET, New York City, NY,  ","Tie"
"-17789","337 WEST 11 STREET, New York City, NY,  ","Match","Exact","337 W 11TH ST, NEW YORK, NY, 10014","-74.0079,40.735577","59659857","R","36","061","007500","2000"
"-16459","3900 HENRY HUDSON PARKWAY, New York City, NY,  ","No_Match"
"356","117 KINGSLAND AVENUE, New York City, NY,  ","No_Match"
"-17786","136 EAST 55 STREET, New York City, NY,  ","Match","Exact","136 E 55TH ST, NEW YORK, NY, 10022","-73.96984,40.759518","59657484","R","36","061","010000","2001"
"-16454","6425 BROADWAY, New York City, NY,  ","No_Match"
"357","500 4 AVENUE, New York City, NY,  ","No_Match"
"-17787","436 EAST 69 STREET, New York City, NY,  ","Match","Exact","436 E 69TH ST, NEW YORK, NY, 10021","-73.95654,40.765495","59658431","R","36","061","011600","1003"
"-16453","1155 EAST 165 STREET, New York City, NY,  ","No_Match"
"-15122","48 38 STREET, New York City, NY,  ","Tie"
"358","1917 AVENUE X, New York City, NY,  ","No_Match"
"-17784","1081 3 AVENUE, New York City, NY,  ","No_Match"
"-16456","3310 PALMER AVENUE, New York City, NY,  ","No_Match"
"359","715 PROSPECT PLACE, New York City, NY,  ","No_Match"
"-17785","305 WEST 13 STREET, New York City, NY,  ","Match","Exact","305 W 13TH ST, NEW YORK, NY, 10014","-74.0033,40.73918","59659829","R","36","061","007700","3000"
"-16455","2440 OLINVILLE AVENUE, New York City, NY,  ","No_Match"
"10","55 BERRY STREET, New York City, NY,  ","No_Match"
"11","1812 QUENTIN ROAD, New York City, NY,  ","No_Match"
"12","616 BEDFORD AVENUE, New York City, NY,  ","No_Match"
"13","970 KENT AVENUE, New York City, NY,  ","No_Match"
"14","450 KENT AVENUE, New York City, NY,  ","No_Match"
"15","2012 JEROME AVENUE, New York City, NY,  ","No_Match"
"16","3567 SHORE PARKWAY SR NORTH, New York City, NY,  ","No_Match"
"17","790 WYTHE AVENUE, New York City, NY,  ","No_Match"
"18","796 WYTHE AVENUE, New York City, NY,  ","No_Match"
"19","69 CARROLL STREET, New York City, NY,  ","No_Match"
"-16472","431 3 AVENUE, New York City, NY,  ","No_Match"
"-15140","156 NORTH CONDUIT AVENUE, New York City, NY,  ","No_Match"
"-16474","620 FT WASHINGTON AVENUE, New York City, NY,  ","Match","Non_Exact","620 WASHINGTON ST, NEW YORK, NY, 10014","-74.00889,40.731365","59659876","L","36","061","006900","1004"
"-16473","151 ORCHARD STREET, New York City, NY,  ","Match","Exact","151 ORCHARD ST, NEW YORK, NY, 10002","-73.98896,40.720627","59654098","L","36","061","003001","2002"
"-15142","23 BROADWAY, New York City, NY,  ","Tie"
"360","43 HERBERT STREET, New York City, NY,  ","No_Match"
"361","9511 SHORE ROAD, New York City, NY,  ","No_Match"
"362","651 CONEY ISLAND AVENUE, New York City, NY,  ","No_Match"
"363","324 ST MARK'S AVENUE, New York City, NY,  ","No_Match"
"-15138","41 50 STREET, New York City, NY,  ","Tie"
"364","437 MARCY AVENUE, New York City, NY,  ","No_Match"
"-15137","92 34 AVENUE, New York City, NY,  ","No_Match"
"365","1689 EAST 21 STREET, New York City, NY,  ","No_Match"
"366","2011 AVENUE X, New York City, NY,  ","No_Match"
"-15139","104 115 STREET, New York City, NY,  ","Tie"
"367","892 BERGEN STREET, New York City, NY,  ","No_Match"
"-17797","601 WEST 57 STREET, New York City, NY,  ","Match","Exact","601 W 57TH ST, NEW YORK, NY, 10019","-73.99148,40.77035","650072382","R","36","061","013500","1001"
"-16465","601 HUDSON STREET, New York City, NY,  ","Match","Exact","601 HUDSON ST, NEW YORK, NY, 10014","-74.005775,40.7372","640900389","L","36","061","007900","4006"
"368","10 SHORE BOULEVARD, New York City, NY,  ","No_Match"
"-17798","160 WEST 22 STREET, New York City, NY,  ","Match","Exact","160 W 22ND ST, NEW YORK, NY, 10011","-73.99498,40.742943","59653399","L","36","061","008700","1000"
"369","552 LAFAYETTE AVENUE, New York City, NY,  ","No_Match"
"-17795","237 EAST 20 STREET, New York City, NY,  ","Match","Exact","237 E 20TH ST, NEW YORK, NY, 10003","-73.983635,40.736603","642471533","L","36","061","006400","2001"
"-15136","141 84 DRIVE, New York City, NY,  ","No_Match"
"-17796","410 WEST 53 STREET, New York City, NY,  ","Match","Exact","410 W 53RD ST, NEW YORK, NY, 10019","-73.988014,40.765545","647141556","L","36","061","013300","4001"
"20","49 ENGERT AVENUE, New York City, NY,  ","No_Match"
"21","1569 WEST 7 STREET, New York City, NY,  ","No_Match"
"22","6917 SHORE ROAD, New York City, NY,  ","No_Match"
"23","125 COURT STREET, New York City, NY,  ","No_Match"
"24","2471 OCEAN AVENUE, New York City, NY,  ","No_Match"
"25","101 WYCKOFF AVENUE, New York City, NY,  ","No_Match"
"26","342 BEDFORD AVENUE, New York City, NY,  ","No_Match"
"27","189 FRANKLIN AVENUE, New York City, NY,  ","Match","Non_Exact","189 FRANKLIN ST, NEW YORK, NY, 10013","-74.00972,40.71939","59659462","L","36","061","003900","4004"
"28","231 15 STREET, New York City, NY,  ","Tie"
"-16483","2190 3 AVENUE, New York City, NY,  ","Match","Exact","2190 3RD AVE, NEW YORK, NY, 10035","-73.93838,40.8002","59658104","L","36","061","019600","2005"
"-15152","73 73 STREET, New York City, NY,  ","Tie"
"-16482","167 ELDRIDGE STREET, New York City, NY,  ","Match","Exact","167 ELDRIDGE ST, NEW YORK, NY, 10002","-73.99096,40.72014","59654003","L","36","061","001800","4001"
"-15151","10 47 AVENUE, New York City, NY,  ","No_Match"
"-16485","211 EAST 14 STREET, New York City, NY,  ","Match","Exact","211 E 14TH ST, NEW YORK, NY, 10003","-73.986755,40.73312","650154726","L","36","061","004800","4000"
"-15154","23 BROADWAY, New York City, NY,  ","Tie"
"-16484","344 EAST 55 STREET, New York City, NY,  ","Match","Exact","344 E 55TH ST, NEW YORK, NY, 10022","-73.965126,40.757534","650089039","R","36","061","010800","5000"
"370","103 3 STREET, New York City, NY,  ","No_Match"
"371","70 BERRY STREET, New York City, NY,  ","No_Match"
"372","859 60 STREET, New York City, NY,  ","No_Match"
"373","187 13 STREET, New York City, NY,  ","Tie"
"374","546 55 STREET, New York City, NY,  ","Tie"
"-20507","77 DELANCEY STREET, New York City, NY,  ","Match","Exact","77 DELANCEY ST, NEW YORK, NY, 10002","-73.98999,40.718983","640889799","R","36","061","001800","2003"
"-19507","1 MORNINGSIDE DRIVE, New York City, NY,  ","Match","Non_Exact","1 MORNINGSIDE AVE, NEW YORK, NY, 10027","-73.95821,40.80396","59656877","L","36","061","019701","1000"
"-15149","35 153 STREET, New York City, NY,  ","No_Match"
"375","404 HARMAN STREET, New York City, NY,  ","No_Match"
"-19506","1982 LEXINGTON AVENUE, New York City, NY,  ","Match","Exact","1982 LEXINGTON AVE, NEW YORK, NY, 10035","-73.939255,40.80187","59658027","L","36","061","019600","1001"
"376","214 RICHARDSON STREET, New York City, NY,  ","No_Match"
"-20509","81 MADISON STREET, New York City, NY,  ","Match","Exact","81 MADISON ST, NEW YORK, NY, 10002","-73.9962,40.712147","59654194","L","36","061","000800","2000"
"-19505","145 EAST 92 STREET, New York City, NY,  ","Match","Exact","145 E 92ND ST, NEW YORK, NY, 10128","-73.95267,40.78326","59657877","L","36","061","015801","2000"
"377","148 BAY 49 STREET, New York City, NY,  ","Tie"
"-19504","109 EAST 102 STREET, New York City, NY,  ","Match","Exact","109 E 102ND ST, NEW YORK, NY, 10029","-73.949425,40.790234","59657905","L","36","061","016600","4000"
"378","21 BROOME STREET, New York City, NY,  ","Match","Exact","21 BROOME ST, NEW YORK, NY, 10002","-73.9816,40.7155","59662827","L","36","061","001200","2005"
"-19503","3 EAST 101 STREET, New York City, NY,  ","Match","Exact","3 E 101ST ST, NEW YORK, NY, 10029","-73.95199,40.79049","642472033","L","36","061","016800","2001"
"-15145","40 BROADWAY, New York City, NY,  ","Match","Exact","40 BROADWAY, NEW YORK, NY, 10004","-74.012794,40.706417","59659614","R","36","061","000900","1002"
"379","5 ROEBLING STREET, New York City, NY,  ","No_Match"
"-16475","4530 BROADWAY, New York City, NY,  ","Match","Exact","4530 BROADWAY, NEW YORK, NY, 10040","-73.931595,40.858727","59658805","R","36","061","028300","2000"
"-19501","1274 5 AVENUE, New York City, NY,  ","Match","Exact","1274 5TH AVE, NEW YORK, NY, 10029","-73.94986,40.79599","59657771","R","36","061","017401","3002"
"-16478","22 KING STREET, New York City, NY,  ","Match","Exact","22 KING ST, NEW YORK, NY, 10014","-74.00363,40.727703","59660098","L","36","061","003700","2005"
"-15147","26 27 AVENUE, New York City, NY,  ","No_Match"
"-19500","2167 2 AVENUE, New York City, NY,  ","Match","Exact","2167 2ND AVE, NEW YORK, NY, 10029","-73.939926,40.79407","59658075","L","36","061","018000","3000"
"-16477","851 WEST END AVENUE, New York City, NY,  ","Match","Exact","851 W END AVE, NEW YORK, NY, 10025","-73.970634,40.79879","59656825","L","36","061","018700","1000"
"30","355 KINGS HIGHWAY, New York City, NY,  ","No_Match"
"31","2511 OCEAN AVENUE, New York City, NY,  ","No_Match"
"32","379 KINGS HIGHWAY, New York City, NY,  ","No_Match"
"-19508","1423 AMSTERDAM AVENUE, New York City, NY,  ","Match","Exact","1423 AMSTERDAM AVE, NEW YORK, NY, 10027","-73.95445,40.81586","59656028","R","36","061","021303","1002"
"33","34 BUTLER PLACE, New York City, NY,  ","No_Match"
"34","206 MONTROSE AVENUE, New York City, NY,  ","No_Match"
