"2393","1720 EAST 14 STREET, New York City, NY,  ","No_Match"
"1061","155 PERRY STREET, New York City, NY,  ","Match","Exact","155 PERRY ST, NEW YORK, NY, 10014","-74.00868,40.734768","59659845","R","36","061","007500","2002"
"2392","346 NEW YORK AVENUE, New York City, NY,  ","No_Match"
"1060","43 EAST 25 STREET, New York City, NY,  ","Match","Exact","43 E 25TH ST, NEW YORK, NY, 10010","-73.986336,40.74185","59653622","L","36","061","005600","1004"
"2391","806 WASHINGTON AVENUE, New York City, NY,  ","Match","Non_Exact","806 WASHINGTON ST, NEW YORK, NY, 10014","-74.008095,40.738956","59659775","L","36","061","007900","1005"
"2390","1206 PACIFIC STREET, New York City, NY,  ","No_Match"
"1059","157 EAST 74 STREET, New York City, NY,  ","Match","Exact","157 E 74TH ST, NEW YORK, NY, 10021","-73.960815,40.771564","59657378","L","36","061","012800","1002"
"1058","44 EAST 12 STREET, New York City, NY,  ","Tie"
"2389","200 CORBIN PLACE, New York City, NY,  ","No_Match"
"1057","530 WEST END AVENUE, New York City, NY,  ","Match","Exact","530 W END AVE, NEW YORK, NY, 10024","-73.978,40.78868","59656621","R","36","061","017100","3000"
"1056","14 WEST 4 STREET, New York City, NY,  ","Match","Exact","14 W 4TH ST, NEW YORK, NY, 10012","-73.995,40.728775","59653864","L","36","061","005501","1002"
"4100","25 CHARLES STREET, New York City, NY,  ","Match","Exact","25 CHARLES ST, NEW YORK, NY, 10014","-74.002144,40.73505","59661145","R","36","061","007300","6001"
"4101","240 EAST HOUSTON STREET, New York City, NY,  ","Match","Exact","240 E HOUSTON ST, NEW YORK, NY, 10002","-73.985954,40.722137","59654130","L","36","061","003002","1001"
"1077","1328 2 AVENUE, New York City, NY,  ","Match","Exact","1328 2ND AVE, NEW YORK, NY, 10021","-73.959274,40.76754","59657559","R","36","061","012600","7000"
"1076","320 EAST 54 STREET, New York City, NY,  ","Match","Exact","320 E 54TH ST, NEW YORK, NY, 10022","-73.96623,40.75718","650075127","R","36","061","009800","5000"
"1075","1724 2 AVENUE, New York City, NY,  ","No_Match"
"1074","235 EAST 40 STREET, New York City, NY,  ","Match","Exact","235 E 40TH ST, NEW YORK, NY, 10016","-73.974,40.74891","59654462","L","36","061","008800","2000"
"1073","171 EAST 84 STREET, New York City, NY,  ","Match","Exact","171 E 84TH ST, NEW YORK, NY, 10028","-73.955765,40.77786","59658259","L","36","061","014801","1000"
"1072","51 MERCER STREET, New York City, NY,  ","Match","Exact","51 MERCER ST, NEW YORK, NY, 10013","-74.00089,40.721916","59660297","L","36","061","004700","2011"
"1071","318 WEST 100 STREET, New York City, NY,  ","Match","Exact","318 W 100TH ST, NEW YORK, NY, 10025","-73.97177,40.79799","59656566","L","36","061","018700","2000"
"1070","77 HORATIO STREET, New York City, NY,  ","Match","Exact","77 HORATIO ST, NEW YORK, NY, 10014","-74.00738,40.73876","59659778","R","36","061","007900","3000"
"1069","527 CATHEDRAL PARKWAY, New York City, NY,  ","Match","Exact","527 CATHEDRAL PKWY, NEW YORK, NY, 10025","-73.96509,40.803493","611176170","R","36","061","019900","6001"
"1068","305 WEST 22 STREET, New York City, NY,  ","Match","Exact","305 W 22ND ST, NEW YORK, NY, 10011","-73.99929,40.744774","59662092","R","36","061","009300","2001"
"2399","1012 39 STREET, New York City, NY,  ","No_Match"
