"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"10275",12262302,"Nashville","22U","burglary/breaking & entering","burglary/breaking & entering","property",2018-11-11 14:00:00,-86.66,36.05,"storage","commercial","470370156281003",NA,NA
"10276",12262346,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-11-11 17:30:00,-86.74,36.25,"vehicle parking","open space","470370108022008",NA,NA
"10277",12262397,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-11-11 21:00:00,-86.63,36.12,"vehicle parking","open space","470370156252013",NA,NA
"10278",12262402,"Nashville","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-11-11 21:30:00,-86.91,36.13,"bar/club","leisure","470370183013009",NA,NA
"10279",12262431,"Nashville","35B","drug equipment violations","drug/narcotic offenses","society",2018-11-11 23:08:00,-86.78,36.166,"vehicle parking","open space","470370195004021",NA,NA
"10280",12262516,"Nashville","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-11-12 12:00:00,-86.73,36.21,"convenience store","retail","470370112002009",NA,NA
"10281",12262543,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-11-12 14:00:00,-86.78,36.21,"street","street","470370127012003",NA,NA
"10282",12262553,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-11-12 14:20:00,-86.74,36.19,"vehicle parking","open space","470370117003007",NA,NA
"10283",12262807,"Nashville","13B","simple assault","assault offenses","persons",2018-11-13 20:00:00,-86.82,36.2,"office","commercial","470370128014010",NA,NA
"10284",12262851,"Nashville","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-11-14 03:00:00,-86.81,36.17,"healthcare","healthcare","470370138001022",NA,NA
"10285",12262905,"Nashville","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-11-14 12:00:00,-86.89,36.13,"finance","commercial","470370182011003",NA,NA
"10286",12263164,"Nashville","520","weapon law violations","weapon law violations","society",2018-11-15 14:50:00,-86.63,36.112,"street","street","470370156121001",NA,NA
"10287",12263328,"Nashville","22U","burglary/breaking & entering","burglary/breaking & entering","property",2018-11-16 08:00:00,-86.77,36.2,"other","other","470370113004000",NA,NA
"10288",12263410,"Nashville","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-11-16 14:06:00,-86.73,36.22,"convenience store","retail","470370112006000",NA,NA
"10289",12263520,"Nashville","13B","simple assault","assault offenses","persons",2018-11-17 00:09:00,-86.812,36.168,"residence","residence","470370143001002",NA,NA
"10290",12263546,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-11-17 02:30:00,-86.65,36.25,"residence","residence","470370105016000",NA,NA
"10291",12263592,"Nashville","23C","shoplifting","larceny/theft offenses","property",2018-11-17 10:20:00,-86.83,36.19,"convenience store","retail","470370128021022",NA,NA
"10292",12263609,"Nashville","23H","all other larceny","larceny/theft offenses","property",2018-11-17 12:00:00,-86.73,36.07,"residence","residence","470370189042000",NA,NA
"10293",12263775,"Nashville","13B","simple assault","assault offenses","persons",2018-11-18 02:13:00,-86.64,36.137,"residence","residence","470370156251004",NA,NA
"10294",12263884,"Nashville","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-11-18 16:00:00,-86.78,36.16,"vehicle parking","open space","470370195003042",NA,NA
"10295",12263912,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-11-18 19:00:00,-86.81,36.18,"residence","residence","470370139001011",NA,NA
"10296",12263959,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-11-18 22:50:00,-86.67,36.07,"residence","residence","470370156151010",NA,NA
"10297",12263970,"Nashville","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-11-19 00:00:00,-86.63,36.15,"residence","residence","470370156241003",NA,NA
"10298",12263983,"Nashville","23H","all other larceny","larceny/theft offenses","property",2018-11-19 01:58:00,-86.73,36.22,"street","street","470370112006000",NA,NA
"10299",12264217,"Nashville","13A","aggravated assault","assault offenses","persons",2018-11-19 21:30:00,-86.7,36.14,"convenience store","retail","470379801001018",NA,NA
"10300",12264351,"Nashville","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-11-20 15:47:00,-86.69,36.09,"government","government","470370156131001",NA,NA
"10301",12264442,"Nashville","35B","drug equipment violations","drug/narcotic offenses","society",2018-11-21 01:54:00,-86.624,36.193,"healthcare","healthcare","470370154021008",NA,NA
"10302",12264513,"Nashville","35B","drug equipment violations","drug/narcotic offenses","society",2018-11-21 12:10:00,-86.704,36.085,"gas station","retail","470370190052000",NA,NA
"10303",12264521,"Nashville","13B","simple assault","assault offenses","persons",2018-11-21 13:40:00,-86.76,36.08,"convenience store","retail","470370188015000",NA,NA
"10304",12264532,"Nashville","23C","shoplifting","larceny/theft offenses","property",2018-11-21 14:20:00,-86.62,36.19,"other retail","retail","470370154041004",NA,NA
"10305",12264540,"Nashville","13C","intimidation","assault offenses","persons",2018-11-21 15:20:00,-86.61,36.21,"other retail","retail","470370154011008",NA,NA
"10306",12264589,"Nashville","23C","shoplifting","larceny/theft offenses","property",2018-11-21 19:42:00,-86.69,36.21,"other retail","retail","470370153004033",NA,NA
"10307",12264696,"Nashville","13C","intimidation","assault offenses","persons",2018-11-22 12:00:00,-86.66,36.09,"residence","residence","470370156142002",NA,NA
"10308",12264729,"Nashville","13B","simple assault","assault offenses","persons",2018-11-22 16:08:00,-86.642,36.145,"residence","residence","470370156241013",NA,NA
"10309",12264846,"Nashville","23A","pocket-picking","larceny/theft offenses","property",2018-11-23 10:00:00,-86.65,36.09,"street","street","470370156122016",NA,NA
"10310",12264936,"Nashville","240","motor vehicle theft","motor vehicle theft","property",2018-11-23 19:00:00,-86.74,36.19,"vehicle parking","open space","470370117003007",NA,NA
"10311",12265088,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-11-24 12:30:00,-86.64,36.02,"residence","residence","470370191171009",NA,NA
"10312",12265123,"Nashville","13B","simple assault","assault offenses","persons",2018-11-24 16:11:00,-86.625,36.2,"residence","residence","470370154021001",NA,NA
"10313",12265308,"Nashville","520","weapon law violations","weapon law violations","society",2018-11-25 08:30:00,-86.69,36.07,"vehicle parking","open space","470370191081000",NA,NA
"10314",12265347,"Nashville","90Z","all other offenses","all other offenses","other",2018-11-25 13:00:00,-86.74,36.22,"residence","residence","470370110022022",NA,NA
"10315",12265509,"Nashville","240","motor vehicle theft","motor vehicle theft","property",2018-11-26 09:30:00,-86.757,36.244,"vehicle parking","open space","470370109032000",NA,NA
"10316",12265519,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-11-26 10:30:00,-86.78,36.04,"vehicle parking","open space","470370188031007",NA,NA
"10317",12265558,"Nashville","35B","drug equipment violations","drug/narcotic offenses","society",2018-11-26 14:56:00,-86.778,36.209,"hotel","hotel","470370127011003",NA,NA
"10318",12265643,"Nashville","12U","robbery","robbery","property",2018-11-26 19:50:00,-86.59,36.17,"street","street","470370156091000",NA,NA
"10319",12265651,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-11-26 20:35:00,-86.83,36.15,"residence","residence","470370135001007",NA,NA
"10320",12265752,"Nashville","240","motor vehicle theft","motor vehicle theft","property",2018-11-27 11:00:00,-86.74,36.17,"residence","residence","470370122002034",NA,NA
"10321",12265883,"Nashville","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-11-27 20:30:00,-86.68,36.26,"vehicle parking","open space","470370106022003",NA,NA
"10322",12266091,"Nashville","13B","simple assault","assault offenses","persons",2018-11-28 19:50:00,-86.706,36.287,"residence","residence","470370104012004",NA,NA
"10323",12266509,"Nashville","22U","burglary/breaking & entering","burglary/breaking & entering","property",2018-11-30 17:00:00,-86.68,36.15,"child care","education","470370151004011",NA,NA
"10324",12266634,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-01 01:30:00,-86.8,36.18,"street","street","470370194003007",NA,NA
"10325",12266669,"Nashville","23D","theft from building","larceny/theft offenses","property",2018-12-01 07:00:00,-86.74,36.26,"school","education","470370109011003",NA,NA
"10326",12266685,"Nashville","23H","all other larceny","larceny/theft offenses","property",2018-12-01 08:00:00,-86.65,36.05,"government","government","470370156281006",NA,NA
"10327",12266721,"Nashville","90Z","all other offenses","all other offenses","other",2018-12-01 12:00:00,-86.82,36.14,"residence","residence","470370166001030",NA,NA
"10328",12266873,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-01 22:10:00,-86.79,36.16,"convenience store","retail","470370195002001",NA,NA
"10329",12266966,"Nashville","13A","aggravated assault","assault offenses","persons",2018-12-02 09:45:00,-86.93,36.1,"residence","residence","470370184011000",NA,NA
"10330",12266995,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-02 12:00:00,-86.77,36.2,"vehicle parking","open space","470370113004000",NA,NA
"10331",12267149,"Nashville","520","weapon law violations","weapon law violations","society",2018-12-03 00:21:00,-86.62,36.2,"restaurant","leisure","470370154011014",NA,NA
"10332",12267162,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-12-03 04:00:00,-86.76,36.17,"vehicle parking","open space","470370193001048",NA,NA
"10333",12267189,"Nashville","240","motor vehicle theft","motor vehicle theft","property",2018-12-03 08:20:00,-86.668,36.045,"vehicle parking","open space","470370191111002",NA,NA
"10334",12267193,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-03 08:55:00,-86.74,36.02,"vehicle parking","open space","470370191151009",NA,NA
"10335",12267238,"Nashville","13C","intimidation","assault offenses","persons",2018-12-03 12:00:00,-86.766,36.177,"residence","residence","470370119002005",NA,NA
"10336",12267333,"Nashville","13B","simple assault","assault offenses","persons",2018-12-03 20:30:00,-86.768,36.186,"residence","residence","470370118002023",NA,NA
"10337",12267437,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-12-04 11:00:00,-86.731,36.083,"residence","residence","470370189011000",NA,NA
"10338",12267502,"Nashville","13B","simple assault","assault offenses","persons",2018-12-04 16:43:00,-86.768,36.208,"convenience store","retail","470370110012025",NA,NA
"10339",12267519,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-04 18:00:00,-86.76,36.16,"street","street","470370193001096",NA,NA
"10340",12267551,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-12-04 20:17:00,-86.76,36.17,"residence","residence","470370193001048",NA,NA
"10341",12267604,"Nashville","12U","robbery","robbery","property",2018-12-05 00:06:00,-86.748,36.142,"other","other","470370159001003",NA,NA
"10342",12267645,"Nashville","13B","simple assault","assault offenses","persons",2018-12-05 07:52:00,-86.69,36.07,"street","street","470370191081000",NA,NA
"10343",12267770,"Nashville","13B","simple assault","assault offenses","persons",2018-12-05 19:00:00,-86.76,36.15,"residence","residence","470370148002000",NA,NA
"10344",12267798,"Nashville","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-12-05 20:51:00,-86.776,36.161,"restaurant","leisure","470370195001008",NA,NA
"10345",12267901,"Nashville","13B","simple assault","assault offenses","persons",2018-12-06 10:55:00,-86.763,36.174,"residence","residence","470370119002018",NA,NA
"10346",12267925,"Nashville","23C","shoplifting","larceny/theft offenses","property",2018-12-06 12:10:00,-86.634,36.184,"other retail","retail","470370155011007",NA,NA
"10347",12268024,"Nashville","13A","aggravated assault","assault offenses","persons",2018-12-06 21:14:00,-86.757,36.241,"street","street","470370109031004",NA,NA
"10348",12268028,"Nashville","520","weapon law violations","weapon law violations","society",2018-12-06 21:22:00,-86.63,36.15,"convenience store","retail","470370156241003",NA,NA
"10349",12268038,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-12-06 22:22:00,-86.69,36.29,"vehicle parking","open space","470370104011010",NA,NA
"10350",12268066,"Nashville","22U","burglary/breaking & entering","burglary/breaking & entering","property",2018-12-07 02:00:00,-86.62,36.19,"other retail","retail","470370154041004",NA,NA
"10351",12268103,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-07 08:00:00,-86.75,36.19,"street","street","470370117006023",NA,NA
"10352",12268229,"Nashville","12U","robbery","robbery","property",2018-12-07 18:10:00,-86.72,36.09,"vehicle parking","open space","470370190062000",NA,NA
"10353",12268290,"Nashville","13A","aggravated assault","assault offenses","persons",2018-12-07 22:40:00,-86.75,36.12,"residence","residence","470370173002010",NA,NA
"10354",12268364,"Nashville","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-12-08 10:20:00,-86.81,36.15,"restaurant","leisure","470370165001009",NA,NA
"10355",12268473,"Nashville","13B","simple assault","assault offenses","persons",2018-12-08 21:40:00,-86.83,36.17,"street","street","470370136021002",NA,NA
"10356",12268723,"Nashville","270","embezzlement","embezzlement","property",2018-12-10 06:00:00,-86.69,36.2,"office","commercial","470370153004015",NA,NA
"10357",12268738,"Nashville","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-12-10 08:02:00,-86.65,36.05,"finance","commercial","470370156281006",NA,NA
"10358",12268928,"Nashville","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-12-11 01:00:00,-86.775,36.162,"bar/club","leisure","470370195004029",NA,NA
"10359",12268933,"Nashville","35B","drug equipment violations","drug/narcotic offenses","society",2018-12-11 02:25:00,-86.631,36.118,"vehicle parking","open space","470370156252009",NA,NA
"10360",12269003,"Nashville","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-12-11 12:00:00,-86.68,36.09,"office","commercial","470370156133005",NA,NA
"10361",12269036,"Nashville","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-12-11 14:30:00,-86.627,36.153,"hotel","hotel","470370156241003",NA,NA
"10362",12269060,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-11 16:20:00,-86.76,36.18,"vehicle parking","open space","470370119003011",NA,NA
"10363",12269078,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-11 18:00:00,-86.65,36.05,"vehicle parking","open space","470370156281006",NA,NA
"10364",12269262,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-12 14:00:00,-86.78,36.16,"vehicle parking","open space","470370195003042",NA,NA
"10365",12269353,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-12-12 21:00:00,-86.7,36.14,"vehicle parking","open space","470379801001018",NA,NA
"10366",12269563,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-13 19:00:00,-86.75,36.17,"vehicle parking","open space","470370192003010",NA,NA
"10367",12269594,"Nashville","35B","drug equipment violations","drug/narcotic offenses","society",2018-12-13 21:30:00,-86.688,36.197,"street","street","470370153003004",NA,NA
"10368",12269743,"Nashville","11D","fondling","sex offenses","persons",2018-12-14 14:00:00,-86.849,36.163,"restaurant","leisure","470370130001030",NA,NA
"10369",12270338,"Nashville","23C","shoplifting","larceny/theft offenses","property",2018-12-17 01:25:00,-86.76,36.27,"convenience store","retail","470370109013012",NA,NA
"10370",12270384,"Nashville","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-12-17 09:00:00,-86.778,36.213,"residence","residence","470370127011000",NA,NA
"10371",12270482,"Nashville","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-12-17 17:00:00,-86.79,36.12,"restaurant","leisure","470370171003004",NA,NA
"10372",12270614,"Nashville","35B","drug equipment violations","drug/narcotic offenses","society",2018-12-18 05:15:00,-86.716,36.206,"residence","residence","470370115002002",NA,NA
"10373",12271282,"Nashville","13B","simple assault","assault offenses","persons",2018-12-21 08:00:00,-86.725,36.195,"residence","residence","470370114001023",NA,NA
"10374",12271375,"Nashville","520","weapon law violations","weapon law violations","society",2018-12-21 17:38:00,-86.771,36.169,"vehicle parking","open space","470370193001060",NA,NA
"10375",12271450,"Nashville","22U","burglary/breaking & entering","burglary/breaking & entering","property",2018-12-21 22:55:00,-86.78,36.14,"residence","residence","470370162002009",NA,NA
"10376",12271548,"Nashville","23C","shoplifting","larceny/theft offenses","property",2018-12-22 13:00:00,-86.74,36.2,"convenience store","retail","470370114005007",NA,NA
"10377",12271610,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-22 18:00:00,-86.8,36.14,"street","street","470370164001023",NA,NA
"10378",12271810,"Nashville","23H","all other larceny","larceny/theft offenses","property",2018-12-23 16:43:00,-86.76,36.19,"residence","residence","470370118001001",NA,NA
"10379",12271941,"Nashville","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-12-24 10:00:00,-86.65,36.09,"other retail","retail","470370156122016",NA,NA
"10380",12272055,"Nashville","23D","theft from building","larceny/theft offenses","property",2018-12-24 21:07:00,-86.8,36.14,"office","commercial","470370164001023",NA,NA
"10381",12272079,"Nashville","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-12-24 23:42:00,-86.71,36.08,"convenience store","retail","470370190032004",NA,NA
"10382",12272096,"Nashville","13B","simple assault","assault offenses","persons",2018-12-25 01:35:00,-86.797,36.235,"residence","residence","470370101062023",NA,NA
"10383",12272199,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-25 20:30:00,-86.86,36.12,"vehicle parking","open space","470370181023011",NA,NA
"10384",12272336,"Nashville","520","weapon law violations","weapon law violations","society",2018-12-26 15:00:00,-86.86,36.337,"vehicle parking","open space","470370101032014",NA,NA
"10385",12272371,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-26 17:00:00,-86.59,36.05,"vehicle parking","open space","470370156312009",NA,NA
"10386",12272467,"Nashville","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-12-27 07:30:00,-86.7,36.09,"restaurant","leisure","470370156131006",NA,NA
"10387",12272636,"Nashville","13A","aggravated assault","assault offenses","persons",2018-12-27 21:30:00,-86.72,36.08,"street","street","470370190041000",NA,NA
"10388",12272637,"Nashville","13A","aggravated assault","assault offenses","persons",2018-12-27 21:30:00,-86.72,36.08,"street","street","470370190041000",NA,NA
"10389",12272647,"Nashville","22U","burglary/breaking & entering","burglary/breaking & entering","property",2018-12-27 22:00:00,-86.72,36.07,"restaurant","leisure","470370190043003",NA,NA
"10390",12272694,"Nashville","13A","aggravated assault","assault offenses","persons",2018-12-28 02:30:00,-86.852,36.128,"residence","residence","470370181022008",NA,NA
"10391",12272734,"Nashville","22U","burglary/breaking & entering","burglary/breaking & entering","property",2018-12-28 10:00:00,-86.66,36.14,"hotel","hotel","470379801001032",NA,NA
"10392",12272735,"Nashville","23D","theft from building","larceny/theft offenses","property",2018-12-28 10:00:00,-86.67,36.04,"residence","residence","470370191181000",NA,NA
"10393",12272838,"Nashville","240","motor vehicle theft","motor vehicle theft","property",2018-12-28 19:45:00,-86.6,36.17,"vehicle parking","open space","470370156103001",NA,NA
"10394",12272885,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-12-28 23:30:00,-86.828,36.201,"residence","residence","470370128012027",NA,NA
"10395",12272897,"Nashville","13B","simple assault","assault offenses","persons",2018-12-29 00:10:00,-86.717,36.192,"street","street","470370116004009",NA,NA
"10396",12273009,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-29 16:00:00,-86.81,36.19,"vehicle parking","open space","470370137005001",NA,NA
"10397",12273013,"Nashville","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-12-29 16:42:00,-86.68,36.27,"vehicle parking","open space","470370105013001",NA,NA
"10398",12273112,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-30 00:00:00,-86.83,36.21,"residence","residence","470370128013004",NA,NA
"10399",12273127,"Nashville","13B","simple assault","assault offenses","persons",2018-12-30 01:45:00,-86.837,36.124,"residence","residence","470370180004006",NA,NA
"10400",12273356,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-31 02:00:00,-86.72,36.04,"street","street","470370191161003",NA,NA
"10401",12273418,"Nashville","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-12-31 12:00:00,-86.74,36.19,"residence","residence","470370117003007",NA,NA
"10402",12273524,"Nashville","13B","simple assault","assault offenses","persons",2018-12-31 20:50:00,-86.702,36.134,"residence","residence","470370158042000",NA,NA
"10403",12273527,"Nashville","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-12-31 21:00:00,-86.78,36.16,"vehicle parking","open space","470370195003042",NA,NA
"10404",17791693,"New York","13B","simple assault","assault offenses","persons",2018-01-01 00:10:00,-73.921647,40.678879,"rapid transit","transportation","360470379003004",2018-01-01 00:05:00,2018-01-01 00:15:00
"10405",17791902,"New York","12A","personal robbery","robbery","property",2018-01-01 02:30:00,-73.949358,40.802337,"street","street","360610190001002",2018-01-01 02:30:00,NA
"10406",17792048,"New York","13A","aggravated assault","assault offenses","persons",2018-01-01 03:55:00,-73.905724,40.8637,"residence","residence","360050263003000",2018-01-01 03:55:00,NA
"10407",17792079,"New York","90Z","all other offenses","all other offenses","other",2018-01-01 04:19:00,-73.949822,40.761704,"residence","residence","360610238011001",2018-01-01 04:14:00,2018-01-01 04:25:00
"10408",17792106,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-01-01 04:45:00,-73.972187,40.789027,"street","street","360610173003000",2017-12-31 15:00:00,2018-01-01 18:30:00
"10409",17792346,"New York","13A","aggravated assault","assault offenses","persons",2018-01-01 09:56:00,-73.975513,40.633394,"street","street","360470484003000",2018-01-01 09:50:00,2018-01-01 10:02:00
"10410",17792556,"New York","26C","impersonation","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-01-01 14:45:00,-74.149227,40.623227,"other","other","360850303012001",2018-01-01 14:45:00,NA
"10411",17792604,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-01 15:59:00,-73.971925,40.752228,"other","other","360610090001000",2018-01-01 15:59:00,2018-01-01 15:59:00
"10412",17792682,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-01 17:34:00,-73.94271,40.607455,"restaurant","leisure","360470564003002",2018-01-01 17:30:00,2018-01-01 17:38:00
"10413",17792766,"New York","90Z","all other offenses","all other offenses","other",2018-01-01 19:26:00,-73.960542,40.707475,"residence","residence","360470525001011",2018-01-01 19:16:00,2018-01-01 19:37:00
"10414",17792846,"New York","90Z","all other offenses","all other offenses","other",2018-01-01 21:16:00,-73.973283,40.678326,"other retail","retail","360470161003007",2018-01-01 21:15:00,2018-01-01 21:18:00
"10415",17792922,"New York","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2018-01-01 23:30:00,-73.820951,40.614201,"office","commercial","360811072011004",2018-01-01 23:30:00,2018-01-01 23:30:00
"10416",17793052,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-02 03:30:00,-74.007116,40.653211,"office","commercial","360470084003005",2018-01-02 03:20:00,2018-01-02 03:40:00
"10417",17793234,"New York","13B","simple assault","assault offenses","persons",2018-01-02 10:00:00,-73.988372,40.756642,"street","street","360610119002005",2018-01-02 09:00:00,2018-01-02 11:00:00
"10418",17793309,"New York","90Z","all other offenses","all other offenses","other",2018-01-02 12:00:00,-73.821222,40.692013,"residence","residence","360810154002000",2018-01-02 11:00:00,2018-01-02 13:00:00
"10419",17793310,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-01-02 12:00:00,-73.993941,40.75409,"residence","residence","360610111001001",2018-01-02 12:00:00,NA
"10420",17793342,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-01-02 12:37:00,-73.998815,40.72303,"street","street","360610049001004",2018-01-02 12:35:00,2018-01-02 12:40:00
"10421",17793360,"New York","90Z","all other offenses","all other offenses","other",2018-01-02 13:00:00,-73.936901,40.824459,"school","education","360610236003001",2018-01-02 13:00:00,2018-01-02 13:00:00
"10422",17793698,"New York","23H","all other larceny","larceny/theft offenses","property",2018-01-02 18:32:00,-73.891674,40.678039,"rapid transit","transportation","360471146001003",2018-01-02 18:30:00,2018-01-02 18:35:00
"10423",17793701,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-01-02 18:35:00,-73.966358,40.761875,"other retail","retail","360610114021003",2018-01-02 18:27:00,2018-01-02 18:43:00
"10424",17793702,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-02 18:37:00,-73.904183,40.812134,"rapid transit","transportation","360050083004001",2018-01-02 18:35:00,2018-01-02 18:40:00
"10425",17793709,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-01-02 18:47:00,-73.9438,40.651115,"street","street","360470816002001",2018-01-02 18:45:00,2018-01-02 18:50:00
"10426",17793717,"New York","90Z","all other offenses","all other offenses","other",2018-01-02 18:57:00,-73.926139,40.662841,"street","street","360470884001001",2018-01-02 18:55:00,2018-01-02 19:00:00
"10427",17793837,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-01-02 21:00:00,-73.918463,40.705657,"residence","residence","360470445001000",2018-01-02 21:00:00,NA
"10428",17793868,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-01-02 21:50:00,-73.889639,40.883544,"street","street","360050281003002",2018-01-02 14:40:00,2018-01-03 05:00:00
"10429",17794130,"New York","90Z","all other offenses","all other offenses","other",2018-01-03 06:00:00,-73.979106,40.789418,"residence","residence","360610175003000",2017-11-01 19:00:00,2018-03-06 18:00:00
"10430",17794204,"New York","90Z","all other offenses","all other offenses","other",2018-01-03 09:00:00,-74.000903,40.718705,"restaurant","leisure","360610045001010",2018-01-03 09:00:00,NA
"10431",17794255,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-03 10:30:00,-73.930885,40.848128,"green space","open space","360610269003001",2018-01-03 07:00:00,2018-01-03 14:00:00
"10432",17794258,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-03 10:32:00,-73.974867,40.683363,"other retail","retail","360470035001006",2018-01-03 10:30:00,2018-01-03 10:35:00
"10433",17794476,"New York","90Z","all other offenses","all other offenses","other",2018-01-03 14:04:00,-73.865179,40.840322,"residence","residence","360050216014000",2018-01-03 13:58:00,2018-01-03 14:10:00
