"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"7961",7783290,"Kansas City","09A","murder and nonnegligent manslaughter","homicide offenses","persons",2009-08-09 04:33:00,-94.543678,39.006755,NA,NA,"290950088002015",2009-08-09 04:33:00,2009-08-09 04:33:00
"7962",7783339,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-09 10:52:00,-94.554227,39.005072,NA,NA,"290950088003003",2009-08-09 10:52:00,2009-08-09 10:52:00
"7963",7783356,"Kansas City","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2009-08-09 12:00:00,-94.555276,39.046353,NA,NA,"290950063002031",2009-08-09 12:00:00,2009-08-09 12:00:00
"7964",7783475,"Kansas City","13A","aggravated assault","assault offenses","persons",2009-08-09 20:15:00,-94.561755,39.033903,NA,NA,"290950076003002",2009-08-09 20:15:00,2009-08-09 20:15:00
"7965",7783543,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-09 23:00:00,-94.675254,39.243762,NA,NA,"291650302092000",2009-08-09 23:00:00,2009-08-09 23:00:00
"7966",7783824,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-10 17:00:00,-94.525534,39.202955,NA,NA,"290470209011009",2009-08-10 17:00:00,2009-08-10 17:00:00
"7967",7783850,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-10 18:00:00,-94.5919,39.042358,NA,NA,"290950073002015",2009-08-10 18:00:00,2009-08-10 18:00:00
"7968",7783916,"Kansas City","90J","trespass of real property","trespass of real property","society",2009-08-10 21:33:00,-94.575826,39.085042,NA,NA,"290950043001003",2009-08-10 21:33:00,2009-08-10 21:33:00
"7969",7783937,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-10 23:30:00,-94.499722,38.91967,NA,NA,"290950132033003",2009-08-10 23:30:00,2009-08-10 23:30:00
"7970",7784016,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-11 01:15:00,-94.581577,39.085071,NA,NA,"290950158001081",2009-08-11 01:15:00,2009-08-11 01:15:00
"7971",7784245,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-08-11 21:00:00,-94.581577,39.085071,NA,NA,"290950158001081",2009-08-11 21:00:00,2009-08-11 21:00:00
"7972",7784370,"Kansas City","13C","intimidation","assault offenses","persons",2009-08-12 01:56:00,-94.568383,39.038632,NA,NA,"290950075002009",2009-08-12 01:56:00,2009-08-12 01:56:00
"7973",7784396,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-12 06:30:00,-94.634785,39.205515,NA,NA,"291650301021005",2009-08-12 06:30:00,2009-08-12 06:30:00
"7974",7784437,"Kansas City","200","arson","arson","property",2009-08-12 09:30:00,-94.527654,39.080063,NA,NA,"290950034003008",2009-08-12 09:30:00,2009-08-12 09:30:00
"7975",7784542,"Kansas City","13A","aggravated assault","assault offenses","persons",2009-08-12 15:20:00,-94.535972,39.116135,NA,NA,"290950008003004",2009-08-12 15:20:00,2009-08-12 15:20:00
"7976",7784801,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-13 04:00:00,-94.538355,39.060334,NA,NA,"290950057002003",2009-08-13 04:00:00,2009-08-13 04:00:00
"7977",7784886,"Kansas City","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2009-08-13 11:08:00,-94.550976,39.044363,NA,NA,"290950061003013",2009-08-13 11:08:00,2009-08-13 11:08:00
"7978",7784914,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-13 13:00:00,-94.562216,39.068283,NA,NA,"290950052001007",2009-08-13 13:00:00,2009-08-13 13:00:00
"7979",7784930,"Kansas City","23C","shoplifting","larceny/theft offenses","property",2009-08-13 13:30:00,-94.593198,39.097954,NA,NA,"290950011002018",2009-08-13 13:30:00,2009-08-13 13:30:00
"7980",7784952,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-13 15:00:00,-94.557777,39.175315,NA,NA,"290470204002023",2009-08-13 15:00:00,2009-08-13 15:00:00
"7981",7784960,"Kansas City","12U","robbery","robbery","property",2009-08-13 15:10:00,-94.519926,39.083183,NA,NA,"290950034001004",2009-08-13 15:10:00,2009-08-13 15:10:00
"7982",7784971,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-13 16:30:00,-94.512549,38.915439,NA,NA,"290950132034017",2009-08-13 16:30:00,2009-08-13 16:30:00
"7983",7785190,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-14 08:00:00,-94.560916,39.241188,NA,NA,"290470212065015",2009-08-14 08:00:00,2009-08-14 08:00:00
"7984",7785249,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-08-14 12:15:00,-94.544188,39.033322,NA,NA,"290950077002001",2009-08-14 12:15:00,2009-08-14 12:15:00
"7985",7785280,"Kansas City","23C","shoplifting","larceny/theft offenses","property",2009-08-14 14:40:00,-94.661391,39.247077,NA,NA,"291650303081014",2009-08-14 14:40:00,2009-08-14 14:40:00
"7986",7785281,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-14 14:58:00,-94.539248,39.089624,NA,NA,"290950160002001",2009-08-14 14:58:00,2009-08-14 14:58:00
"7987",7785440,"Kansas City","23C","shoplifting","larceny/theft offenses","property",2009-08-14 20:00:00,-94.561181,39.106705,NA,NA,"290950010002010",2009-08-14 20:00:00,2009-08-14 20:00:00
"7988",7785578,"Kansas City","13A","aggravated assault","assault offenses","persons",2009-08-15 00:51:00,-94.583078,39.102953,NA,NA,"290950157001015",2009-08-15 00:51:00,2009-08-15 00:51:00
"7989",7785642,"Kansas City","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2009-08-15 04:30:00,-94.501777,38.931214,NA,NA,"290950129061014",2009-08-15 04:30:00,2009-08-15 04:30:00
"7990",7785710,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-08-15 12:00:00,-94.548173,38.947683,NA,NA,"290950102011023",2009-08-15 12:00:00,2009-08-15 12:00:00
"7991",7785750,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-08-15 14:00:00,-94.571366,39.070194,NA,NA,"290950178003000",2009-08-15 14:00:00,2009-08-15 14:00:00
"7992",7785766,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-15 16:20:00,-94.569045,38.950259,NA,NA,"290950101033035",2009-08-15 16:20:00,2009-08-15 16:20:00
"7993",7785782,"Kansas City","35B","drug equipment violations","drug/narcotic offenses","society",2009-08-15 17:05:00,-94.575245,39.063333,NA,NA,"290950178001003",2009-08-15 17:05:00,2009-08-15 17:05:00
"7994",7785819,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-15 19:29:00,-94.501777,38.931214,NA,NA,"290950129061014",2009-08-15 19:29:00,2009-08-15 19:29:00
"7995",7785842,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-15 21:00:00,-94.534888,39.008257,NA,NA,"290959801011023",2009-08-15 21:00:00,2009-08-15 21:00:00
"7996",7785885,"Kansas City","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-08-15 23:27:00,-94.568729,39.066704,NA,NA,"290950052002007",2009-08-15 23:27:00,2009-08-15 23:27:00
"7997",7785900,"Kansas City","35B","drug equipment violations","drug/narcotic offenses","society",2009-08-15 23:58:00,-94.551108,39.078894,NA,NA,"290950037001026",2009-08-15 23:58:00,2009-08-15 23:58:00
"7998",7786165,"Kansas City","90C","disorderly conduct","disorderly conduct","society",2009-08-16 16:44:00,-94.547599,39.017338,NA,NA,"290950079005001",2009-08-16 16:44:00,2009-08-16 16:44:00
"7999",7786227,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-16 20:00:00,-94.588827,39.069333,NA,NA,"290950167003001",2009-08-16 20:00:00,2009-08-16 20:00:00
"8000",7786258,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-08-16 21:30:00,-94.586029,39.058284,NA,NA,"290950167002015",2009-08-16 21:30:00,2009-08-16 21:30:00
"8001",7786261,"Kansas City","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-08-16 21:43:00,-94.573217,39.03595,NA,NA,"290950075002016",2009-08-16 21:43:00,2009-08-16 21:43:00
"8002",7786274,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-16 22:00:00,-94.568729,39.066704,NA,NA,"290950052002007",2009-08-16 22:00:00,2009-08-16 22:00:00
"8003",7786374,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-08-17 05:30:00,-94.526188,39.162731,NA,NA,"290470206021002",2009-08-17 05:30:00,2009-08-17 05:30:00
"8004",7786496,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-17 13:00:00,-94.494228,38.930002,NA,NA,"290950132031000",2009-08-17 13:00:00,2009-08-17 13:00:00
"8005",7786595,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-17 18:00:00,-94.548165,39.071445,NA,NA,"290950038002010",2009-08-17 18:00:00,2009-08-17 18:00:00
"8006",7786693,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-17 21:30:00,-94.539696,39.056663,NA,NA,"290950057003015",2009-08-17 21:30:00,2009-08-17 21:30:00
"8007",7786723,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-18 00:01:00,-94.59572,38.958292,NA,NA,"290950099002017",2009-08-18 00:01:00,2009-08-18 00:01:00
"8008",7786780,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-18 04:50:00,-94.593069,39.055503,NA,NA,"290950168004012",2009-08-18 04:50:00,2009-08-18 04:50:00
"8009",7786858,"Kansas City","90J","trespass of real property","trespass of real property","society",2009-08-18 10:36:00,-94.56666,39.106898,NA,NA,"290950154001003",2009-08-18 10:36:00,2009-08-18 10:36:00
"8010",7786864,"Kansas City","13C","intimidation","assault offenses","persons",2009-08-18 10:52:00,-94.552028,39.0389,NA,NA,"290950077001001",2009-08-18 10:52:00,2009-08-18 10:52:00
"8011",7786890,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-18 11:50:00,-94.581577,39.085071,NA,NA,"290950158001081",2009-08-18 11:50:00,2009-08-18 11:50:00
"8012",7786902,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-08-18 12:00:00,-94.603791,38.941894,NA,NA,"290950100012008",2009-08-18 12:00:00,2009-08-18 12:00:00
"8013",7787081,"Kansas City","13C","intimidation","assault offenses","persons",2009-08-18 21:23:00,-94.59572,38.958292,NA,NA,"290950099002017",2009-08-18 21:23:00,2009-08-18 21:23:00
"8014",7787210,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-08-19 07:40:00,-94.593069,39.055503,NA,NA,"290950168004012",2009-08-19 07:40:00,2009-08-19 07:40:00
"8015",7787229,"Kansas City","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2009-08-19 08:00:00,-94.482686,39.271516,NA,NA,"290470213102006",2009-08-19 08:00:00,2009-08-19 08:00:00
"8016",7787286,"Kansas City","12U","robbery","robbery","property",2009-08-19 11:39:00,-94.592866,38.886444,NA,NA,"290950134051009",2009-08-19 11:39:00,2009-08-19 11:39:00
"8017",7787310,"Kansas City","23H","all other larceny","larceny/theft offenses","property",2009-08-19 12:07:00,-94.454416,39.05168,NA,NA,"290950170002019",2009-08-19 12:07:00,2009-08-19 12:07:00
"8018",7787349,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-19 14:45:00,-94.544188,39.033322,NA,NA,"290950077002001",2009-08-19 14:45:00,2009-08-19 14:45:00
"8019",7787546,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-20 01:00:00,-94.536077,38.932397,NA,NA,"290950102031011",2009-08-20 01:00:00,2009-08-20 01:00:00
"8020",7787609,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-20 09:00:00,-94.391896,39.032101,NA,NA,"290950143002000",2009-08-20 09:00:00,2009-08-20 09:00:00
"8021",7787637,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-20 12:00:00,-94.519066,39.077722,NA,NA,"290950034001012",2009-08-20 12:00:00,2009-08-20 12:00:00
"8022",7788166,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-21 20:30:00,-94.50957,39.057714,NA,NA,"290950163001119",2009-08-21 20:30:00,2009-08-21 20:30:00
"8023",7788247,"Kansas City","12U","robbery","robbery","property",2009-08-21 23:00:00,-94.583078,39.102953,NA,NA,"290950157001015",2009-08-21 23:00:00,2009-08-21 23:00:00
"8024",7788324,"Kansas City","13C","intimidation","assault offenses","persons",2009-08-22 02:30:00,-94.542626,39.161468,NA,NA,"290470205004008",2009-08-22 02:30:00,2009-08-22 02:30:00
"8025",7788364,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-08-22 06:30:00,-94.505296,39.099692,NA,NA,"290950020002012",2009-08-22 06:30:00,2009-08-22 06:30:00
"8026",7788510,"Kansas City","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2009-08-22 17:30:00,-94.569846,39.035632,NA,NA,"290950075002013",2009-08-22 17:30:00,2009-08-22 17:30:00
"8027",7788541,"Kansas City","12U","robbery","robbery","property",2009-08-22 18:31:00,-94.581577,39.085071,NA,NA,"290950158001081",2009-08-22 18:31:00,2009-08-22 18:31:00
"8028",7788666,"Kansas City","90J","trespass of real property","trespass of real property","society",2009-08-23 01:00:00,-94.582043,39.098579,NA,NA,"290950157001029",2009-08-23 01:00:00,2009-08-23 01:00:00
"8029",7788779,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-23 12:00:00,-94.575464,39.070572,NA,NA,"290950178003003",2009-08-23 12:00:00,2009-08-23 12:00:00
"8030",7789064,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-24 08:00:00,-94.539541,38.924196,NA,NA,"290950102031025",2009-08-24 08:00:00,2009-08-24 08:00:00
"8031",7789253,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-24 19:04:00,-94.574499,39.104254,NA,NA,"290950159001031",2009-08-24 19:04:00,2009-08-24 19:04:00
"8032",7789290,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-24 20:30:00,-94.567938,39.048675,NA,NA,"290950063001000",2009-08-24 20:30:00,2009-08-24 20:30:00
"8033",7789524,"Kansas City","250","counterfeiting/forgery","counterfeiting/forgery","property",2009-08-25 14:00:00,-94.516029,39.068133,NA,NA,"290950163001058",2009-08-25 14:00:00,2009-08-25 14:00:00
"8034",7789591,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-25 18:02:00,-94.576906,38.965383,NA,NA,"290950097001008",2009-08-25 18:02:00,2009-08-25 18:02:00
"8035",7789952,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-26 14:40:00,-94.552446,39.017442,NA,NA,"290950079004005",2009-08-26 14:40:00,2009-08-26 14:40:00
"8036",7789964,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-08-26 15:21:00,-94.585369,38.898334,NA,NA,"290950134085008",2009-08-26 15:21:00,2009-08-26 15:21:00
"8037",7790025,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-26 18:45:00,-94.525111,39.074234,NA,NA,"290950164002006",2009-08-26 18:45:00,2009-08-26 18:45:00
"8038",7790117,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-26 22:45:00,-94.485986,39.006202,NA,NA,"290950105005026",2009-08-26 22:45:00,2009-08-26 22:45:00
"8039",7790126,"Kansas City","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-08-26 23:23:00,-94.500629,39.104032,NA,NA,"290950020001008",2009-08-26 23:23:00,2009-08-26 23:23:00
"8040",7790365,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-08-27 19:00:00,-94.508089,38.917421,NA,NA,"290950132034016",2009-08-27 19:00:00,2009-08-27 19:00:00
"8041",7790424,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-27 20:30:00,-94.552386,39.112083,NA,NA,"290950010001005",2009-08-27 20:30:00,2009-08-27 20:30:00
"8042",7790510,"Kansas City","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-08-28 00:39:00,-94.595958,39.053583,NA,NA,"290950168004033",2009-08-28 00:39:00,2009-08-28 00:39:00
"8043",7790560,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-28 02:30:00,-94.55217,38.98686,NA,NA,"290950096001014",2009-08-28 02:30:00,2009-08-28 02:30:00
"8044",7790606,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-28 08:15:00,-94.525925,39.136946,NA,NA,"290950155002022",2009-08-28 08:15:00,2009-08-28 08:15:00
"8045",7790734,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-28 15:00:00,-94.537966,39.067404,NA,NA,"290950057001005",2009-08-28 15:00:00,2009-08-28 15:00:00
"8046",7790740,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-28 15:00:00,-94.528966,39.092393,NA,NA,"290950023001032",2009-08-28 15:00:00,2009-08-28 15:00:00
"8047",7790786,"Kansas City","23C","shoplifting","larceny/theft offenses","property",2009-08-28 16:57:00,-94.50926,39.104868,NA,NA,"290950155002238",2009-08-28 16:57:00,2009-08-28 16:57:00
"8048",7790860,"Kansas City","23H","all other larceny","larceny/theft offenses","property",2009-08-28 19:49:00,-94.48347,39.012311,NA,NA,"290950105005015",2009-08-28 19:49:00,2009-08-28 19:49:00
"8049",7790864,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-28 19:50:00,-94.544188,39.033322,NA,NA,"290950077002001",2009-08-28 19:50:00,2009-08-28 19:50:00
"8050",7790892,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-28 20:15:00,-94.54055,39.040075,NA,NA,"290950171002007",2009-08-28 20:15:00,2009-08-28 20:15:00
"8051",7790912,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-28 21:00:00,-94.554886,39.031713,NA,NA,"290950076002003",2009-08-28 21:00:00,2009-08-28 21:00:00
"8052",7790965,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-28 23:15:00,-94.539248,39.089624,NA,NA,"290950160002001",2009-08-28 23:15:00,2009-08-28 23:15:00
"8053",7790993,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-08-29 01:00:00,-94.586029,39.058284,NA,NA,"290950167002015",2009-08-29 01:00:00,2009-08-29 01:00:00
"8054",7790998,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-29 01:14:00,-94.581577,39.085071,NA,NA,"290950158001081",2009-08-29 01:14:00,2009-08-29 01:14:00
"8055",7791127,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-29 13:30:00,-94.544188,39.033322,NA,NA,"290950077002001",2009-08-29 13:30:00,2009-08-29 13:30:00
"8056",7791180,"Kansas City","23C","shoplifting","larceny/theft offenses","property",2009-08-29 15:10:00,-94.542077,39.01187,NA,NA,"290959801011017",2009-08-29 15:10:00,2009-08-29 15:10:00
"8057",7791275,"Kansas City","13B","simple assault","assault offenses","persons",2009-08-29 20:30:00,-94.561565,38.974543,NA,NA,"290950096002012",2009-08-29 20:30:00,2009-08-29 20:30:00
"8058",7791474,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-08-30 11:55:00,-94.64476,39.256164,NA,NA,"291650302101006",2009-08-30 11:55:00,2009-08-30 11:55:00
"8059",7791533,"Kansas City","90Z","all other offenses","all other offenses","other",2009-08-30 15:41:00,-94.576906,38.965383,NA,NA,"290950097001008",2009-08-30 15:41:00,2009-08-30 15:41:00
"8060",7791550,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-08-30 17:00:00,-94.524,38.944428,NA,NA,"290950130033008",2009-08-30 17:00:00,2009-08-30 17:00:00
"8061",7791580,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-08-30 18:00:00,-94.519586,39.090394,NA,NA,"290950022002003",2009-08-30 18:00:00,2009-08-30 18:00:00
"8062",7791817,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-08-31 10:30:00,-94.568729,39.066704,NA,NA,"290950052002007",2009-08-31 10:30:00,2009-08-31 10:30:00
"8063",7791969,"Kansas City","90B","curfew/loitering/vagrancy violations","curfew/loitering/vagrancy violations","society",2009-08-31 18:05:00,-94.574499,39.104254,NA,NA,"290950159001031",2009-08-31 18:05:00,2009-08-31 18:05:00
"8064",7792106,"Kansas City","90Z","all other offenses","all other offenses","other",2009-09-01 00:01:00,-94.593146,39.297146,NA,NA,"290470213052011",2009-09-01 00:01:00,2009-09-01 00:01:00
"8065",7792371,"Kansas City","13A","aggravated assault","assault offenses","persons",2009-09-01 15:20:00,-94.540017,38.929094,NA,NA,"290950102031026",2009-09-01 15:20:00,2009-09-01 15:20:00
"8066",7792398,"Kansas City","13B","simple assault","assault offenses","persons",2009-09-01 16:23:00,-94.552446,39.017442,NA,NA,"290950079004005",2009-09-01 16:23:00,2009-09-01 16:23:00
"8067",7792438,"Kansas City","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2009-09-01 19:00:00,-94.544406,39.054992,NA,NA,"290950061002000",2009-09-01 19:00:00,2009-09-01 19:00:00
"8068",7792636,"Kansas City","22B","non-residential burglary/breaking & entering","burglary/breaking & entering","property",2009-09-02 06:30:00,-94.578527,39.081631,NA,NA,"290950043001016",2009-09-02 06:30:00,2009-09-02 06:30:00
"8069",7792661,"Kansas City","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2009-09-02 08:00:00,-94.568729,39.066704,NA,NA,"290950052002007",2009-09-02 08:00:00,2009-09-02 08:00:00
"8070",7792688,"Kansas City","23D","theft from building","larceny/theft offenses","property",2009-09-02 11:00:00,-94.598995,39.169046,NA,NA,"290470202023017",2009-09-02 11:00:00,2009-09-02 11:00:00
"8071",7792899,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-09-02 22:30:00,-94.578571,38.980693,NA,NA,"290950094002011",2009-09-02 22:30:00,2009-09-02 22:30:00
"8072",7793048,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-09-03 13:00:00,-94.461767,39.244863,NA,NA,"290470213091018",2009-09-03 13:00:00,2009-09-03 13:00:00
"8073",7793185,"Kansas City","35A","drug/narcotic violations","drug/narcotic offenses","society",2009-09-03 19:30:00,-94.542626,39.161468,NA,NA,"290470205004008",2009-09-03 19:30:00,2009-09-03 19:30:00
"8074",7793287,"Kansas City","13B","simple assault","assault offenses","persons",2009-09-04 00:50:00,-94.544188,39.033322,NA,NA,"290950077002001",2009-09-04 00:50:00,2009-09-04 00:50:00
"8075",7793501,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-09-04 16:47:00,-94.599486,38.979722,NA,NA,"290950093003013",2009-09-04 16:47:00,2009-09-04 16:47:00
"8076",7793833,"Kansas City","90C","disorderly conduct","disorderly conduct","society",2009-09-05 12:16:00,-94.525579,39.105466,NA,NA,"290950007003010",2009-09-05 12:16:00,2009-09-05 12:16:00
"8077",7793918,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-09-05 17:30:00,-94.501777,38.931214,NA,NA,"290950129061014",2009-09-05 17:30:00,2009-09-05 17:30:00
"8078",7793980,"Kansas City","13B","simple assault","assault offenses","persons",2009-09-05 20:29:00,-94.583078,39.102953,NA,NA,"290950157001015",2009-09-05 20:29:00,2009-09-05 20:29:00
"8079",7793983,"Kansas City","12U","robbery","robbery","property",2009-09-05 20:50:00,-94.542077,39.01187,NA,NA,"290959801011017",2009-09-05 20:50:00,2009-09-05 20:50:00
"8080",7794015,"Kansas City","13A","aggravated assault","assault offenses","persons",2009-09-05 21:30:00,-94.539248,39.089624,NA,NA,"290950160002001",2009-09-05 21:30:00,2009-09-05 21:30:00
"8081",7794122,"Kansas City","90C","disorderly conduct","disorderly conduct","society",2009-09-06 01:49:00,-94.574499,39.104254,NA,NA,"290950159001031",2009-09-06 01:49:00,2009-09-06 01:49:00
"8082",7794199,"Kansas City","90Z","all other offenses","all other offenses","other",2009-09-06 09:15:00,-94.571007,39.077654,NA,NA,"290950043001021",2009-09-06 09:15:00,2009-09-06 09:15:00
"8083",7794216,"Kansas City","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2009-09-06 10:45:00,-94.55217,38.98686,NA,NA,"290950096001014",2009-09-06 10:45:00,2009-09-06 10:45:00
"8084",7794429,"Kansas City","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2009-09-06 20:30:00,-94.593069,39.055503,NA,NA,"290950168004012",2009-09-06 20:30:00,2009-09-06 20:30:00
"8085",7794504,"Kansas City","90J","trespass of real property","trespass of real property","society",2009-09-06 23:50:00,-94.581577,39.085071,NA,NA,"290950158001081",2009-09-06 23:50:00,2009-09-06 23:50:00
"8086",7794521,"Kansas City","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2009-09-07 00:01:00,-94.543606,39.106882,NA,NA,"290950009004011",2009-09-07 00:01:00,2009-09-07 00:01:00
"8087",7794525,"Kansas City","13B","simple assault","assault offenses","persons",2009-09-07 00:17:00,-94.523135,39.116843,NA,NA,"290950007004006",2009-09-07 00:17:00,2009-09-07 00:17:00
"8088",7794682,"Kansas City","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2009-09-07 14:03:00,-94.542679,39.101072,NA,NA,"290950018004001",2009-09-07 14:03:00,2009-09-07 14:03:00
"8089",7794757,"Kansas City","13A","aggravated assault","assault offenses","persons",2009-09-07 18:47:00,-94.544188,39.033322,NA,NA,"290950077002001",2009-09-07 18:47:00,2009-09-07 18:47:00
"8090",7794804,"Kansas City","240","motor vehicle theft","motor vehicle theft","property",2009-09-07 20:00:00,-94.598121,39.226707,NA,NA,"290470212084001",2009-09-07 20:00:00,2009-09-07 20:00:00
"8091",7794816,"Kansas City","90Z","all other offenses","all other offenses","other",2009-09-07 20:44:00,-94.560311,39.059596,NA,NA,"290950055001014",2009-09-07 20:44:00,2009-09-07 20:44:00
"8092",7794934,"Kansas City","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2009-09-08 08:00:00,-94.60012,39.100738,NA,NA,"290950152001144",2009-09-08 08:00:00,2009-09-08 08:00:00
"8093",7794977,"Kansas City","90Z","all other offenses","all other offenses","other",2009-09-08 11:00:00,-94.595958,39.053583,NA,NA,"290950168004033",2009-09-08 11:00:00,2009-09-08 11:00:00
